word,coef
realize,-0.02044385193161031
Anbaa,-0.020480270140761897
expand,-0.020636590965347208
anxiety,-0.020713855336617553
demobilize,-0.02080274187427905
Savimbi,-0.020832908767043162
immense,-0.021386987930724802
preceded,-0.021386987930724802
cheap,-0.02150317011339019
labeled,-0.02150317011339019
Suleiman,-0.021541475367665718
Independence,-0.021705896108657585
Take,-0.021705896108657585
Uprising,-0.021705896108657585
confrontation,-0.021705896108657585
constantly,-0.021705896108657585
context,-0.021705896108657585
cornerstone,-0.021705896108657585
diversify,-0.021705896108657585
methods,-0.021705896108657585
Contact,-0.021742547611772238
Flagging,-0.021787164008889314
Lt,-0.021931647488125885
REBEL,-0.022438275622829133
Aguer,-0.022546093748675722
Bor,-0.022546093748675722
IPS,-0.022546093748675722
Jonglei,-0.022546093748675722
noting,-0.022546093748675722
drafts,-0.022571481947088662
Dakar,-0.022572399802478868
hostile,-0.022699382789320873
follow,-0.022733734627417845
Pacts,-0.02296187733690207
Lebanon,-0.023039132759528236
colleague,-0.023553981404513674
silent,-0.023553981404513674
governance,-0.023742010773892656
Cuellar,-0.023801188695761706
Perez,-0.023801188695761706
Promoting,-0.024520696521449243
Supporting,-0.024520696521449243
move,-0.02470000456860194
fact,-0.024752807346293204
CITY,-0.024801995659194803
serve,-0.02491660556457436
alleging,-0.024920376758526118
ARENA,-0.025615807861488017
Mayor,-0.025615807861488017
openly,-0.025615807861488017
spot,-0.025615807861488017
800,-0.025867151752309747
arrangements,-0.025978012467277805
running,-0.02599012296409342
ATTACK,-0.026132403028701123
SPAIN,-0.026132403028701123
Spaniards,-0.026132403028701123
prohibits,-0.02619601664876268
Emmanuel,-0.026211650452222457
dubbed,-0.026211650452222457
insurgencies,-0.026211650452222457
spearheaded,-0.026211650452222457
warn,-0.026280697516648008
Those,-0.02636720327027149
commitments,-0.026413397073585143
enjoy,-0.026656770525094582
thereby,-0.026664421294211704
Logouale,-0.027217535262519684
Lake,-0.027283758188143572
accomplished,-0.027294144863817107
fundamental,-0.027294144863817107
minimum,-0.027294144863817107
SHAKY,-0.027518966258419413
mercifully,-0.028038017159986564
mourning,-0.028038017159986564
attending,-0.02805930236067511
Kiplagat,-0.028202090890360236
thus,-0.0284232579470155
Jim,-0.02858459302940582
Merrick,-0.02859401965332017
Falcon,-0.028697492801985962
barring,-0.028697492801985962
dangers,-0.028697492801985962
lurk,-0.028697492801985962
otherwise,-0.028697492801985962
placid,-0.028697492801985962
waters,-0.028697492801985962
Normandy,-0.02870841767341762
format,-0.02870841767341762
forms,-0.02870841767341762
lawmaker,-0.02870841767341762
Often,-0.028955514774921157
Islamist,-0.029062479231548147
satisfied,-0.02908162227636093
action,-0.029117043291147754
deliberate,-0.02949409423758785
becoming,-0.029505542113709708
rejection,-0.029505542113709708
JEFF,-0.030065731672755548
KOINANGE,-0.030065731672755548
point,-0.030196162086825323
38,-0.030263107161747405
Lale,-0.03043904683420855
Nyangatom,-0.03043904683420855
friend,-0.03043904683420855
slain,-0.03043904683420855
fields,-0.03061980126847497
08,-0.03063950684105855
Lakes,-0.03066023022586668
exasperated,-0.031034400634544372
unrelenting,-0.031034400634544372
31,-0.03104662272898187
Blah,-0.031184677079731944
Buchan,-0.031184677079731944
Claire,-0.031184677079731944
smooth,-0.031184677079731944
convene,-0.031531869475631705
lasting,-0.03165024203269981
Bethuel,-0.03173508952823241
observers,-0.03178314178132037
course,-0.031908745480126594
Baum,-0.03220639621715142
conducted,-0.03220639621715142
militants,-0.032246391067036695
BEGIN,-0.03237614892921369
Chibok,-0.03269859297530434
Vision,-0.03271378985938228
era,-0.03288712827714931
impeding,-0.033165724130458284
citizens,-0.03329674430177662
abuse,-0.03386782934296865
intended,-0.034004136822681885
production,-0.034197593330116134
Iran,-0.03434318729698821
nation,-0.03435865929560167
Reza,-0.03442202370534492
Sayah,-0.03442202370534492
growing,-0.03455397237124819
Dundalk,-0.034591206992210105
Nowadays,-0.034591206992210105
powersharing,-0.034591206992210105
reflecting,-0.034591206992210105
1993,-0.034826047131796115
mapping,-0.034940596724247874
News,-0.03518721618140325
me,-0.03523693617800478
stop,-0.03541580576131098
Iraq,-0.035455773843504096
includes,-0.03573967752806742
having,-0.03579351718786564
zone,-0.03613295307044473
Hoping,-0.03641627170526882
destabilizing,-0.03641627170526882
shared,-0.036751077915172785
demand,-0.03722500479505292
BP,-0.03734243308476018
AZ,-0.037363400769271596
CANDIDATE,-0.037363400769271596
JOHN,-0.037363400769271596
MCCAIN,-0.037363400769271596
Ossetia,-0.037363400769271596
PRESIDENTIAL,-0.037363400769271596
SEN,-0.037363400769271596
ph,-0.037363400769271596
confusion,-0.037459150066058294
ETA,-0.03763191606313637
Dr,-0.037744295514607284
verifying,-0.03776944045229975
tries,-0.03804628826392999
focused,-0.038231239535580774
option,-0.03846392426914369
cases,-0.03848785852176587
pursue,-0.0387111518915208
facts,-0.038955684249893895
revitalized,-0.03922459311453501
bargain,-0.039400132561516574
complaining,-0.039400132561516574
misrepresented,-0.039400132561516574
CEASEFIRE,-0.03958375637760369
numbers,-0.03995683236421482
strategy,-0.03995987451469272
compiled,-0.04001769389932802
wire,-0.04001769389932802
introduce,-0.040292216434523395
Banadir,-0.04029495923994945
arrives,-0.04029495923994945
islamists,-0.04029495923994945
premier,-0.04029495923994945
Joint,-0.04050509703237808
whether,-0.04061227638045173
open,-0.04081951362579006
claiming,-0.04142983773101269
My,-0.04149634081518494
quickly,-0.041635162284760135
Arafat,-0.04194350565870585
excited,-0.04195859762021463
Kenyans,-0.04200109944382754
dig,-0.04200109944382754
indirectly,-0.04200109944382754
pointing,-0.04200109944382754
trenches,-0.04200109944382754
trusting,-0.04200109944382754
utilizing,-0.04200109944382754
abused,-0.042027234710667806
extremely,-0.042027234710667806
standards,-0.042027234710667806
woman,-0.042027234710667806
meantime,-0.042192206165859475
Commander,-0.04229306250772453
spike,-0.04240238164651056
lines,-0.04256352699451351
EU,-0.04275340425563795
Wapakabulo,-0.04287286852545686
assures,-0.04287286852545686
upholding,-0.04287286852545686
massed,-0.04288116659709746
unleash,-0.04288116659709746
urban,-0.04288116659709746
causes,-0.04315919538339936
Israelis,-0.04316463476430372
kinds,-0.04316463476430372
Cheney,-0.04322311657115898
see,-0.04333188346705086
JCCC,-0.043384925749810316
posts,-0.043384925749810316
Rob,-0.04355846160546873
Thomson,-0.04355846160546873
bureaucratic,-0.04355846160546873
culture,-0.04355846160546873
evident,-0.04355846160546873
offices,-0.04355846160546873
reigns,-0.04355846160546873
secrecy,-0.04355846160546873
steering,-0.04355846160546873
transparency,-0.04355846160546873
sincere,-0.043646514297653385
ac,-0.043651356679177265
ess,-0.043651356679177265
includin,-0.043651356679177265
proc,-0.043651356679177265
tive,-0.043651356679177265
murders,-0.0436959919305526
detailed,-0.04384787705154421
existing,-0.04396948324283411
fired,-0.04398612887737799
maras,-0.044119240092556467
Kabale,-0.04413272339111961
measures,-0.04417548467071497
Crisis,-0.04431710987626502
Francisco,-0.04431710987626502
researcher,-0.04431710987626502
thought,-0.04431710987626502
Rift,-0.044378436592024555
Sabahi,-0.044378436592024555
Warfa,-0.044378436592024555
ordinator,-0.044378436592024555
firmly,-0.04444088714331487
specific,-0.044786413972915134
basic,-0.04480646108002165
Egypt,-0.04487282196061956
preparations,-0.04487282196061956
proceeded,-0.04487282196061956
blames,-0.0453637456490283
politically,-0.0453637456490283
arsenal,-0.0454341778683885
maintains,-0.0454341778683885
shattered,-0.04559045139942974
SPLM,-0.046147405328723856
achieved,-0.04624953933883479
senior,-0.04643212923828219
Cell,-0.04661344426632564
Lerena,-0.04661344426632564
trafficking,-0.04667501709700635
BUSH,-0.04694378122145609
SECOND,-0.04694378122145609
proposals,-0.04697252098378896
RANKO,-0.04712815168128697
VILOVIA,-0.04712815168128697
depended,-0.04712815168128697
durability,-0.04712815168128697
rebuild,-0.04712815168128697
eliminate,-0.04713409127228341
feature,-0.04713409127228341
frankly,-0.04713409127228341
Contingency,-0.04719795111581355
underscored,-0.04719795111581355
punished,-0.04728804894351146
QUESTION,-0.047581726725126894
Confronting,-0.04771431249525709
Paolo,-0.04771431249525709
columnist,-0.04771431249525709
outgoing,-0.04771431249525709
serves,-0.04771431249525709
untenable,-0.04771431249525709
Cleaver,-0.047788394228945645
crushed,-0.047788394228945645
digital,-0.047788394228945645
peasant,-0.047788394228945645
technology,-0.047788394228945645
stemming,-0.04786176988350462
allegations,-0.04795152342403162
strengthen,-0.04801295430111604
arrests,-0.048098976784645586
showed,-0.048098976784645586
durable,-0.048402218067490115
institutions,-0.04847237362766568
pressing,-0.048735915390991036
plus,-0.04884731552870259
worked,-0.048867424946639704
urge,-0.04891710977477043
particularly,-0.049066514503316894
Voice,-0.04910732926168504
Significance,-0.049258257103097364
impact,-0.049258257103097364
wrote,-0.04951527200625583
Mufti,-0.04954443736649164
19th,-0.04978298806740723
lightning,-0.04978298806740723
crop,-0.049934780112213036
increased,-0.049934780112213036
instigating,-0.050023077800544345
duration,-0.05019981432930393
eighth,-0.05022472285652422
Headquarters,-0.05022756880083416
Implementation,-0.05022756880083416
reporting,-0.05022756880083416
concerns,-0.05030104667743751
intact,-0.050495044371849554
Inter,-0.05060715158547743
Bosnia,-0.0507841389488333
villages,-0.05157856739780298
investment,-0.05181062186912356
levels,-0.05181062186912356
potentially,-0.05181062186912356
proper,-0.05181062186912356
commitment,-0.05181655486027162
Kony,-0.05201040006166252
impediments,-0.05208095425084796
walking,-0.05208095425084796
Both,-0.05235871283020482
handover,-0.052423300904444914
Inc,-0.05245250176262531
Counter,-0.052522199579591325
ephedrine,-0.052522199579591325
eradication,-0.052522199579591325
methamphetamine,-0.052522199579591325
seizures,-0.052522199579591325
wing,-0.05273450391119436
authenticate,-0.052827165990760955
CFC,-0.05283015940045863
Fashir,-0.05283015940045863
Modalities,-0.05283015940045863
coordinating,-0.05283015940045863
located,-0.05283015940045863
verifications,-0.05283015940045863
urgent,-0.052848032269786904
CAIRO,-0.05285332718859726
Nomination,-0.05285332718859726
Withdrawal,-0.05285332718859726
hide,-0.05291420213200144
sorts,-0.05291420213200144
replace,-0.05327696384637952
Mbeki,-0.053539574660262254
Thabo,-0.053539574660262254
Greenstock,-0.05369156496166004
formulation,-0.05370030799971349
played,-0.05370030799971349
50,-0.053796127056286336
shall,-0.05385721090119728
al,-0.05387488001868174
indicated,-0.05405628752917546
commit,-0.05434234748886674
proposing,-0.05436772058123128
separation,-0.05442799986080585
Made,-0.05455297432668788
blue,-0.05455297432668788
costly,-0.05455297432668788
helmets,-0.05455297432668788
campaign,-0.0545759919050445
clarified,-0.05478083332531927
defied,-0.05502368752173941
domestic,-0.055726008194829174
clinics,-0.05604044498435411
immobilised,-0.05604044498435411
schools,-0.05604044498435411
replaced,-0.056081489229916265
contrast,-0.056284161036185776
manner,-0.05644278431496009
hampering,-0.05645082566989354
passage,-0.056647874956016524
uninhabited,-0.056647874956016524
finer,-0.057619355779340624
always,-0.05766367793257071
continues,-0.057935969178937174
actively,-0.05809639932739967
Aviv,-0.05812919074954026
Tel,-0.05812919074954026
contains,-0.05844209283324564
critics,-0.05861350580908858
faces,-0.05861350580908858
influenced,-0.05861350580908858
Jeremy,-0.05862908691972667
pullout,-0.05862908691972667
nineteenth,-0.058670763290000455
ongoing,-0.05921417295892406
actual,-0.05936742238488608
interpret,-0.05936742238488608
separating,-0.05936742238488608
sputtering,-0.059375880410489794
forth,-0.059384083627258076
Bravo,-0.059737444782052104
Cardinal,-0.059737444782052104
Miguel,-0.059737444782052104
Obando,-0.059737444782052104
frequently,-0.06025034431685761
worst,-0.06034272953145903
Spain,-0.06040139066527145
either,-0.06073995814805252
brief,-0.06150507867724453
legitimate,-0.06168467062632593
escalates,-0.06194979624746404
Fofana,-0.062353128825433
abiding,-0.062353128825433
haven,-0.06247534825068829
solve,-0.06263605809746978
Costa,-0.06271246537382534
Rica,-0.06271246537382534
ensuring,-0.06286124113388979
abroad,-0.0630489787950218
opposition,-0.06335647952832463
coffee,-0.06353052690342607
tea,-0.06353052690342607
attempts,-0.06355139774035132
aware,-0.06366992236707575
bright,-0.06381647737289489
doubles,-0.06381647737289489
manuscript,-0.06381647737289489
sarcastically,-0.06381647737289489
tilted,-0.06381647737289489
Summit,-0.06415683221408242
Are,-0.06418199923932777
gradual,-0.06418199923932777
heading,-0.06418199923932777
logistics,-0.0641988210671985
trip,-0.0641988210671985
emergency,-0.06425405510347484
protagonists,-0.06429489683627529
severe,-0.06429489683627529
Hassaniyeh,-0.06440283374009763
Samir,-0.06440283374009763
properties,-0.06440283374009763
Latin,-0.064634829516272
bloodiest,-0.064634829516272
delay,-0.06478454635754081
Honduran,-0.06488092216200331
Deadly,-0.06515978552649168
Fierce,-0.06515978552649168
Switzerland,-0.06515978552649168
pounded,-0.06515978552649168
comrades,-0.06545538185822751
give,-0.0655987235462337
drugs,-0.06608463591147479
Ministry,-0.06614795601026063
fixing,-0.06664052112171788
easily,-0.06683552095499816
raising,-0.06687537434615307
Rights,-0.06709469991395935
constructive,-0.06725144303809832
pressed,-0.06725144303809832
urges,-0.06725144303809832
successes,-0.06752534576679114
recognized,-0.06755101901215142
best,-0.06835140135898687
bleakest,-0.0684147176481703
unravelling,-0.0684147176481703
Except,-0.06870670424134172
carrying,-0.06870670424134172
drunkenness,-0.06870670424134172
pickup,-0.06870670424134172
trucks,-0.06870670424134172
vehicular,-0.06870670424134172
ruinous,-0.06879076388704308
Strip,-0.0688776872752993
briefing,-0.06919509342267362
Habyarimana,-0.06922940553362278
gunmen,-0.06938644573492109
cared,-0.0694443982549978
break,-0.06959874138422673
Watch,-0.06965551682937254
choose,-0.06993892293630381
seeking,-0.06998815359496521
Ernest,-0.07005674904539905
Franco,-0.07005674904539905
women,-0.07018807648042232
coming,-0.07019281952350698
cocoa,-0.07047721025371673
stability,-0.07055331585877261
Japan,-0.07073614233055597
Japanese,-0.07073614233055597
Shinzo,-0.07073614233055597
chaplain,-0.07077077532444076
correspondent,-0.07077077532444076
Wek,-0.07094458977843135
blatantly,-0.07094458977843135
participate,-0.07130045382801962
place,-0.07137925146298424
behest,-0.07171443504385644
dismantle,-0.07171443504385644
engineered,-0.07171443504385644
race,-0.07171443504385644
responded,-0.07236373686055309
proceeding,-0.07236605532364777
consultations,-0.07256132785573025
decisions,-0.07286695892183531
unconditionally,-0.07290038836819801
promote,-0.0729316817319981
borderlands,-0.07298177228013225
brews,-0.07298177228013225
freelance,-0.07298177228013225
intertwined,-0.07298177228013225
trouble,-0.07298177228013225
wherever,-0.07298177228013225
mandated,-0.07306869071687916
MP,-0.0732461384650489
Presumably,-0.07326478555649232
internal,-0.07367731577012557
constitutes,-0.07391669699680885
ones,-0.07391669699680885
SADC,-0.07404352493983198
intensified,-0.07409380086867698
boycotted,-0.07411187538574214
sticking,-0.07411187538574214
personal,-0.07418844266908788
convince,-0.07429331815947648
dispatch,-0.0746225933259672
breakthrough,-0.07471782847083244
Observer,-0.07493349129358756
twice,-0.07493349129358756
indigenous,-0.07514860031744676
arrange,-0.07526258684550988
Fernandez,-0.07555833303785132
Taranco,-0.07555833303785132
decentralization,-0.07555833303785132
drones,-0.07556327229013403
75,-0.07598117382932182
China,-0.07598117382932182
positively,-0.07611333465720867
Qadrawi,-0.07611577325373603
Religious,-0.07611577325373603
Scholars,-0.07611577325373603
attainment,-0.07611577325373603
briefed,-0.07611577325373603
pledging,-0.07614493768037503
Kyiv,-0.07623448600651675
multi,-0.07656029990002677
Further,-0.07664263166174386
inducted,-0.07664263166174386
professionals,-0.07664263166174386
900,-0.07668667776687431
Aggrey,-0.077041458763824
Awori,-0.077041458763824
Macleord,-0.077041458763824
Ochola,-0.077041458763824
pass,-0.077041458763824
dozens,-0.077269916576337
crosses,-0.07757716289272261
Louis,-0.07774676294170861
condemns,-0.07774676294170861
reads,-0.07774676294170861
unreservedly,-0.07774676294170861
participated,-0.07792019745814406
virtually,-0.0780237303539058
Quezada,-0.07803258938176212
Rodolfo,-0.07803258938176212
hit,-0.07804083028470582
1974,-0.07881624342939259
8953,-0.07881624342939259
Disengagement,-0.07881624342939259
Release,-0.07881624342939259
SC,-0.07881624342939259
UNDOF,-0.07881624342939259
Golley,-0.07933402697333956
identification,-0.07937504896610566
imminently,-0.07940682182623983
Cooperation,-0.07947865714419651
PARIS,-0.07947865714419651
Referendum,-0.07947865714419651
400,-0.07964595431766625
estimated,-0.0798144679761364
artillery,-0.07983488612056705
2024,-0.07991821266034208
44,-0.07991821266034208
Bond,-0.07991821266034208
PMI,-0.07991821266034208
advances,-0.07991821266034208
bonds,-0.07991821266034208
data,-0.07991821266034208
fall,-0.07991821266034208
services,-0.07991821266034208
unchanged,-0.07991821266034208
Mazimhaka,-0.07992975961043075
Patrick,-0.07992975961043075
RNA,-0.07992975961043075
waste,-0.07992975961043075
Maybe,-0.07997654903592338
challenges,-0.08062891418834442
Belgians,-0.08066027297439672
Vandenbroucke,-0.08066027297439672
vigilant,-0.08066027297439672
corps,-0.08083729337443502
Jewish,-0.08090752978507096
briefers,-0.08090752978507096
car,-0.08090752978507096
demolitions,-0.08090752978507096
housing,-0.08090752978507096
planning,-0.08090752978507096
rail,-0.08090752978507096
synagogue,-0.08090752978507096
vandalism,-0.08090752978507096
worship,-0.08090752978507096
committees,-0.08100573220512494
Regime,-0.0812737328731752
neighbourhoods,-0.0812737328731752
shells,-0.0812737328731752
frontier,-0.08159689945792906
carry,-0.08182071857686463
sent,-0.0818526330893091
involved,-0.08217313591235553
complicated,-0.08230346649502084
emerge,-0.0823045572425453
Balala,-0.08279380043434116
Cabinet,-0.08279380043434116
Maitha,-0.08279380043434116
prompt,-0.08279380043434116
raging,-0.08279380043434116
supremacy,-0.08279380043434116
Havana,-0.08279383789153447
Hotel,-0.08297940196985706
ACCORD,-0.08328559906675541
ANNAN,-0.08328559906675541
IMPLEMENT,-0.08328559906675541
SAYS,-0.08328559906675541
TIME,-0.08328559906675541
attired,-0.0834447971690839
goodness,-0.0834447971690839
legal,-0.0834447971690839
materials,-0.08345730701093423
circle,-0.08348067065513821
impasse,-0.08348794475652441
spoken,-0.08354069842305778
remote,-0.0837917465689614
focus,-0.08393435722303938
Ndiho,-0.08400111897253075
politics,-0.08400111897253075
nevertheless,-0.08422703385116972
Foreign,-0.08428647209833433
Washington,-0.08454826808546977
sustainable,-0.08455895833284613
Reaffirms,-0.0847229737433469
regard,-0.0847229737433469
animosity,-0.08480678023152484
balk,-0.08480678023152484
sceptical,-0.08480678023152484
Choi,-0.08483810755031441
Zarif,-0.08508580505779595
broad,-0.08508580505779595
dialog,-0.08508580505779595
hammering,-0.08508580505779595
intra,-0.08508580505779595
robust,-0.08517165967490643
faster,-0.0852031234423702
functioning,-0.0852031234423702
offensives,-0.08544475946552178
outskirts,-0.08544475946552178
true,-0.08577002725561142
Sahnoun,-0.08581781121518944
cultural,-0.08592247770852386
elders,-0.08592247770852386
Previous,-0.08613678274759413
low,-0.08628443078198442
descent,-0.08662477935712184
legislators,-0.08662477935712184
As,-0.0866544738741144
intensify,-0.08682132823422234
longest,-0.08746323964751862
diminished,-0.08757943075763674
infractions,-0.08757943075763674
coordination,-0.08778633711427233
Jal,-0.08805007269829994
performed,-0.08805007269829994
rising,-0.08805007269829994
Constitution,-0.08835371910459636
discrimination,-0.08835371910459636
Kavuma,-0.08839669622234589
exists,-0.08839669622234589
harmony,-0.08839669622234589
threats,-0.08842242355177023
Israel,-0.0886944947360314
Well,-0.08882459479542165
Malakal,-0.08888501932201283
Mountains,-0.08924275256445827
Nuba,-0.08924275256445827
longer,-0.08944315072410178
mediated,-0.08954047578932572
alongside,-0.08979105112528762
reject,-0.08987216324160198
stable,-0.09005708607004932
Sanity,-0.0903746349225703
custodians,-0.0903746349225703
ideals,-0.0903746349225703
exclusion,-0.0906000443868288
Gulf,-0.09085614921772396
funds,-0.09102011518993391
works,-0.09110142821243394
Basurin,-0.09110626412007566
facing,-0.09116121881100328
raise,-0.09116121881100328
assets,-0.09132052706197963
Distaste,-0.09211744461441139
Murillo,-0.09211744461441139
undermined,-0.09211744461441139
enormous,-0.09219815567226063
lost,-0.09224911991061377
Several,-0.09249283903532696
90th,-0.09261247332751454
Barcelona,-0.09261247332751454
Birthday,-0.09261247332751454
Concert,-0.09261247332751454
Live,-0.09261247332751454
Nelson,-0.09261247332751454
Stockholm,-0.09261247332751454
activism,-0.09261247332751454
performances,-0.09261247332751454
stardom,-0.09261247332751454
reaction,-0.09275471740094282
bombing,-0.09289249471339084
string,-0.09300411790461392
Armistice,-0.09324301924308116
Khan,-0.0932815356555423
FIONNUALA,-0.0934271280445758
Kyra,-0.0934271280445758
SWEENEY,-0.0934271280445758
reminder,-0.09348583353581744
External,-0.09354324914157824
engagement,-0.09354324914157824
gains,-0.093727113630617
networks,-0.0938669530673704
congressman,-0.09438359717016875
jailing,-0.09438359717016875
Similarly,-0.09444412009802301
Southern,-0.09444412009802301
continent,-0.09444412009802301
Andean,-0.09445048220423431
offered,-0.09445141575652266
element,-0.0947234820599661
eternal,-0.0947234820599661
raft,-0.0947234820599661
push,-0.09484369958807472
opponents,-0.09520628377890024
tell,-0.0953246129098456
Kampala,-0.09535477329442252
90,-0.09535643007169092
released,-0.09541701140460615
contributing,-0.09573641147553322
secure,-0.09577938019687415
Commanders,-0.09583941217725499
contacted,-0.09583941217725499
anew,-0.09588482651872664
uncomfortable,-0.09588482651872664
McArdle,-0.09713414550071572
convicted,-0.09713414550071572
injuring,-0.09713414550071572
middle,-0.09724322407958255
Authorities,-0.09781793602396364
estimate,-0.09781793602396364
saved,-0.09781793602396364
Bedouin,-0.09807449747617883
Brutal,-0.09807449747617883
Hearts,-0.09807449747617883
Horizon,-0.09807449747617883
Light,-0.09807449747617883
Soundclash,-0.09807449747617883
album,-0.09807449747617883
duet,-0.09807449747617883
standout,-0.09807449747617883
Mohammad,-0.09811500965422043
Shaharyar,-0.09811500965422043
preferred,-0.09811500965422043
welcome,-0.09811500965422043
Mathew,-0.09839028408048929
NRM,-0.09839028408048929
Rukikaire,-0.09839028408048929
denying,-0.09839028408048929
shortly,-0.09850552192265127
Cold,-0.09858367568784575
Federation,-0.09858367568784575
adjustment,-0.09858367568784575
appreciation,-0.09858367568784575
cents,-0.09858367568784575
currencies,-0.09858367568784575
dollar,-0.09858367568784575
peso,-0.09858367568784575
pesos,-0.09858367568784575
strained,-0.09858367568784575
secretary,-0.09878540915379264
before,-0.09883155492408699
permanent,-0.09893120777127012
ISRAEL,-0.0991596797779977
Launch,-0.0991596797779977
Missile,-0.0991596797779977
Rattles,-0.0991596797779977
rattling,-0.0991596797779977
abuses,-0.09929888072990348
putting,-0.09930479143413848
informed,-0.09944667618007151
lose,-0.09944667618007151
10,-0.09947650729112067
Sir,-0.09968636760553454
NARC,-0.10009155186864857
Akinlaja,-0.10026395095457065
Gas,-0.10026395095457065
Natural,-0.10026395095457065
Nupeng,-0.10026395095457065
Petroleum,-0.10026395095457065
skeptical,-0.10026395095457065
defuse,-0.10046228446395626
hasten,-0.10046228446395626
Bryden,-0.10067677644723902
tension,-0.1017195482262027
Houthi,-0.10173310017164233
appeals,-0.10238797858584407
battling,-0.10238797858584407
BLOCK,-0.10271087420629005
Lamin,-0.10271087420629005
faxed,-0.10274075108075667
possible,-0.10275928533474835
showcase,-0.10297630111927542
event,-0.10300705360342328
anyone,-0.10300728144899865
ruler,-0.10300728144899865
shoot,-0.10300728144899865
founded,-0.10311095631419703
slaves,-0.10311095631419703
regimes,-0.10312928167093038
possibility,-0.10318131380592419
blaming,-0.1038519312118046
interpreted,-0.1038519312118046
ruining,-0.1038519312118046
adopt,-0.1039117662737191
breached,-0.10394845988711898
dismantled,-0.10403464880847485
divides,-0.10403464880847485
believed,-0.10453117277142916
Saharawi,-0.10461346952020026
DJIBOUTI,-0.10485171423558214
Geoffrey,-0.10485171423558214
Howe,-0.10485171423558214
tour,-0.10485171423558214
Until,-0.105101913041202
impossible,-0.105101913041202
motivated,-0.10565421892503231
sidelines,-0.10612940148185011
staying,-0.10612940148185011
deciding,-0.10614392458335298
demobilization,-0.10617658775042481
restricted,-0.10639198905105117
massacre,-0.10697572168203452
negotiated,-0.10703986890611808
Bockarie,-0.10713575282826471
actually,-0.10789771683928073
Boutros,-0.10809959581228654
Ghali,-0.10809959581228654
express,-0.10809959581228654
standing,-0.10813284536146145
Ecomog,-0.10820703701800749
Vignon,-0.10820703701800749
equipped,-0.10820703701800749
Gonzales,-0.10831211887186937
Marvin,-0.10831211887186937
attracting,-0.10831211887186937
mayor,-0.10831211887186937
CNDD,-0.10851391874604038
OSCE,-0.10878396107828037
should,-0.10880270468985753
honoured,-0.10885132824960042
read,-0.10898258046088183
With,-0.10898648593549842
outside,-0.10911863089780247
blamed,-0.10917468780592127
AN,-0.10929605606816889
Coalition,-0.10929605606816889
MoU,-0.10929605606816889
Rainbow,-0.10929605606816889
UNEASY,-0.10929605606816889
infighting,-0.10929605606816889
BETWEEN,-0.10945351054251216
ETHNIC,-0.10945351054251216
FALL,-0.10945351054251216
MYANMAR,-0.10945351054251216
REBELS,-0.10945351054251216
SHORT,-0.10945351054251216
TALKS,-0.10945351054251216
myriad,-0.10945351054251216
militant,-0.10960626851169605
meaning,-0.10983481301631505
Bihac,-0.10999244925311298
enclave,-0.10999244925311298
Munguia,-0.11016998257259132
bakery,-0.11016998257259132
employs,-0.11016998257259132
engaging,-0.11018006370831392
fulfill,-0.11019514111595483
Assistant,-0.11024466367426711
Burns,-0.11024466367426711
amputations,-0.1102928763483912
destabilization,-0.1102928763483912
mopping,-0.1102928763483912
strategies,-0.1102928763483912
reintegration,-0.11039561583253049
Araujo,-0.11054787145436408
Fernando,-0.11054787145436408
find,-0.11064226276007857
priority,-0.11069511098511754
north,-0.11070271121031655
heads,-0.11113477880454464
establishment,-0.11114885726762797
received,-0.11155357230630003
discussed,-0.11165715106368637
Adherence,-0.11178380613564949
demobilizations,-0.11180366413851249
shunned,-0.11180366413851249
Boston,-0.11186253684372531
Kennedy,-0.11186253684372531
Prof,-0.11186253684372531
innovation,-0.11186253684372531
erred,-0.11188405587503812
flawed,-0.11188405587503812
hopelessly,-0.11188405587503812
complaint,-0.11191962900431267
RCN,-0.11224845254876709
requires,-0.11224845254876709
try,-0.11237377746671726
party,-0.11245041997566946
implicates,-0.11251877332249303
benefiting,-0.11255191579925121
abductions,-0.11279861458151177
CORRESPONDENT,-0.1130927539242185
Finding,-0.11370088208994505
satisfaction,-0.11370088208994505
solace,-0.11370088208994505
civilian,-0.11376460399262803
accelerating,-0.11410712088831232
resistance,-0.11444425189597421
Rabat,-0.11457732093732498
let,-0.11554216734860144
series,-0.11555728535244746
deploy,-0.11573232356062405
frayed,-0.11582433424960428
nerves,-0.11582433424960428
projects,-0.11582433424960428
reinforcing,-0.11582433424960428
soar,-0.11582433424960428
mean,-0.1158650985973998
stance,-0.11588929023565933
leaving,-0.11590501012295149
300,-0.11600262558869964
arrived,-0.11609397240920313
Lavrov,-0.116107285945628
Sergei,-0.116107285945628
each,-0.11614800228581806
conclude,-0.116500923841475
particular,-0.116500923841475
EDWARDS,-0.11671803385128274
abides,-0.11708530012915704
null,-0.11708530012915704
slams,-0.11708530012915704
treatment,-0.11708530012915704
void,-0.11708530012915704
deals,-0.11726461186794751
Petrel,-0.11746968996682797
Sabas,-0.11746968996682797
Vega,-0.11746968996682797
la,-0.11746968996682797
alleged,-0.11752984402265645
original,-0.1176972615063524
archbishop,-0.11779771702722563
reluctant,-0.11791564032147611
backing,-0.11821685651328222
broader,-0.11859206988127675
replenish,-0.11864338511230503
hardly,-0.11876883747154571
Mahjoub,-0.11882483971436834
Salek,-0.11882483971436834
Amin,-0.11886138893196098
Omer,-0.11886138893196098
